1|Trọng lượng và kích thước tối đa của hàng khi chuyển phát nhanh là bao nhiêu
1|Chuyển phát nhanh thì tối đa bao nhiêu kilogram
1|Hàng chuyển phát nhanh có trọng lượng tối đa bao nhiêu ký
1|Kích thước kiện hàng chuyển phát nhanh là bao nhiêu
1|Kích thước mỗi kiện hàng chuyển phát nhanh là bao nhiêu
1|kiện hàng gửi đi to chừng nào
1|kiện hàng chuyển phát to chừng nào
1|kiện hàng chuyển phát to cỡ nào
1|hàng chuyển phát nhanh to thế nào
1|hàng chuyển nhanh to thế nào
1|hàng tôi nặng hơn 10 ký chuyển phát nhanh được không
1|dưới 20 kg có nhận chuyển phát nhanh không
1|tôi muốn chuyển phát nhanh thùng hàng tầm 15 kg có được không
1|thùng hàng cao tầm 70 cm có gửi chuyển phát nhanh được không
1|bề ngang thùng hàng tầm 50 cm có gửi phát nhanh được không
1|thùng hàng nặng với cao bao nhiêu là gửi được
1|Có giới hạn trọng lượng của gói hàng khi chuyển phát nhanh không
1|Có giới hạn kích thước thùng hàng khi chuyển phát nhanh không
1|Có hạn chế trọng lượng với kích thước của hàng không
1|Kiện hàng nặng với cao bao nhiêu thì không nhận
2|Cần giấy tờ gì khi gửi hàng nhạy cảm
2|Khi gửi hàng nhạy cảm, tôi có cần khai báo gì không
2|yêu cầu tài liệu gì khi gửi hàng nhạy cảm
2|hàng giới hạn cần gì
2|hàng đặc biệt cần gì
2|tôi có gói hàng nhạy cảm muốn gửi đi thì cần thủ tục gì không
2|hàng nguy hiểm tôi muốn gửi đi thì cần thủ tục gì không
2|tôi có cần làm thủ tục gì để gửi hàng nhạy cảm hay không
2|có cần giấy tờ gì để gửi hàng nhạy cảm hay không vậy
2|gửi hàng nguy hiểm thì có cần khai báo gì thêm không
2|thùng hàng vừa nhạy cảm, vừa hàng nguy hiểm thì có cần khi báo gì không
2|có cần lập tờ khai gì khi gửi hàng không
2|để chấp nhận vận chuyển hàng nhạy cảm thì tôi cần làm thủ tục gì
2|những tài liệu gì cần phải có khi gửi hàng
2|khi gửi hàng, tôi có cần phải khai báo giấy tờ chi không
2|hàng nguy hiểm thì cần làm giấy tờ khai báo chi không
2|thủ tục để gửi hàng nguy hiểm là gì
2|có những thủ tục gì khi gửi hàng nguy hiểm
2|có những thủ tục gì khi gửi hàng vừa nhạy cảm, vừa nguy hiểm
2|hàng nhạy cảm thì cần phải lập hồ sơ gì không vậy
3|Tôi có thể gửi hành lý vận chuyển theo đường hàng hóa như thế nào
3|Gửi hành lý theo đường hàng hóa thế nào
3|thủ tục để gửi hành lý theo đường hàng hóa
3|làm sao để gửi hành lý ký gửi
3|tôi muốn gửi hành lý vận chuyển theo đường hàng hóa có được không
3|làm sao để gửi hàng theo đường hàng hóa
3|tôi gửi thùng hàng theo đường hàng hóa thì phải làm sao
3|tôi cần hướng dẫn các thủ tục để gửi hành lý theo đường hàng hóa
3|Để gửi hành lý theo đường hàng hóa thì cần những thủ tục gì
3|Các thủ tục để gửi hành lý theo đường hàng hóa là như thế nào
3|hành lý vận chuyển theo đường hàng hóa có cần thủ tục chi không
3|vận chuyển hành lý có cần thủ tục gì không
3|tôi cần hỗ trợ để gửi hành lý theo đường hàng hóa
3|Hành lý được vận chuyển theo đường hàng hóa có quy định gì không
3|làm gì để gửi hành lý qua đường hàng hóa
3|hãng có hổ trợ khách hàng thủ tục gửi hành lý theo đường hàng hóa không
3|có cần thủ tục gì để gửi hành lý theo đường hàng hóa không vậy
3|tôi muốn gửi thùng hàng theo đường hàng hóa
3|anh chị có thể giúp tôi cách để gửi hành lý theo đường hàng hóa không
3|để vận chuyển hành lý thì tôi làm sao
4|Tôi muốn chuyển phát nhanh động vật nuôi trong nhà
4|có chấp nhận vận chuyển hàng chuyển phát nhanh là hàng động vật sống không
4|con vật chuyển phát nhanh được không
4|thú vật chuyển phát nhanh được không
4|chuyển phát nhanh con vật được không
4|tôi muốn vận chuyển chó qua đường hàng không có được không
4|Hãng có nhận chuyển phát nhanh mèo, chó hay không vậy
4|Có nhận chuyển phát nhanh động vật nuôi không
4|Những hàng nào có thể chuyển phát nhanh
4|Tôi có gói hàng dễ hỏng, tôi muốn chuyển phát nhanh có được không
4|Hàng thông thường có chuyển phát nhanh được không
4|Hàng nguy hiểm có chuyển phát nhanh được không
4|Hàng nhạy cảm có chuyển phát nhanh được không
4|Hãng có vận chuyển hàng phát nhanh không vậy
4|Tôi muốn gửi chim cá cảnh qua đường hàng không có được không
4|Những động vật nào có thể gửi theo đường chuyển phát nhanh
4|loại hàng hóa nào có thể gửi theo đường chuyển phát nhanh
4|hàng chuyển phát nhanh có quy định gì về loại hàng hay không
4|Có quy định gì về hành hóa chuyển phát nhanh hay không
4|Hàng hóa đặc biệt, hãng có nhận chuyển phát nhanh không
5|Gửi các gói hàng có tính nguy hiểm đến các sân bay thì có được không
5|Tôi muốn gửi hành lý có vật dụng nguy hiểm
5|Có chấp nhận vận chuyển hàng nguy hiểm đến tất cả các điểm đến không
5|chuyển hàng nguy hiểm đến nơi nào cũng được à
5|chuyển hàng nguy hiểm đến mọi điểm đều được à
5|Tôi muốn chuyển hàng nguy hiểm ra nước ngoài được không
5|gửi hàng hóa có tính nguy hiểm đến các sân bay thì có được không
5|hàng có tính nguy hiểm, hãng có thể vận chuyển đến các địa phương nào
5|hãng có nhận vận chuyển hàng có tính nguy hiểm không
5|hãng có nhận vận chuyển tất cả các loại hàng hóa đi đến các sân bay trên thế giới không
5|hành lý của tôi có vật dụng nguy hiểm thì có vận chuyển không
5|sân bay nào chấp nhận hàng nguy hiểm
5|có phải tất cả điểm đến đều chấp nhận hàng nguy hiểm hay không
5|Tôi có đồ vật có tính nguy hiểm thì hãng có thể vận chuyển được không
5|hàng nguy hiểm có thể chuyển đến mọi địa điểm không
5|Có phải tất cả các điểm đến hãng đều chấp nhận vận chuyển à
5|Tôi có thùng hàng nguy hiểm, tôi muốn chuyển đến nhiều địa điểm đến có được không
5|Tôi muốn mang theo túi sách có hàng nguy hiểm đến nhiều địa điểm có được không
5|Tôi muốn gửi gói hàng có vật dụng nguy hiểm
5|Hàng hóa có đồ vật nguy hiểm thì có thể chuyển đến bất kỳ điểm đến nào à
6|Để nhiệt độ là bao nhiêu cho các mặt hàng mau hỏng
6|Duy trì nhiệt độ bao nhiêu trên tàu bay cho hàng mau hỏng
6|nhiệt độ cho hàng dễ hư là bao nhiêu
6|nhiệt độ cho hàng dễ hỏng là bao nhiêu
6|Có nhiệt độ cố định cho hàng hóa không
6|Mình có hàng mau hỏng cần nhiệt độ thấp ổn định thì có vận chuyển được không
6|trên tàu bay có nhiệt độ là bao nhiêu cho các mặt hàng mau hỏng
6|tôi mang theo mặt hàng dễ hỏng, trên tàu bay để nhiệt độ bao nhiêu vậy
6|trên máy bay có nhiệt độ cố định cho hàng hóa không
6|nhiệt độ cố định cho hàng hóa trên tàu bay là bao nhiêu
6|tôi muốn mang theo hàng đông lạnh, xin hỏi là nhiệt độ trên tàu bay là bao nhiêu
6|tôi chuyển hàng đông lạnh nên cần nhiệt độ ổn định, nhiệt độ trên tàu bay là bao nhiêu
6|tôi muốn chuyển thùng hàng nhưng cần nhiệt độ cố định thì hãng có nhận không
6|nhiệt độ cố định cho hàng hóa là bao nhiêu
6|gói hàng của tôi cần nhiệt độ ổn định, vậy hãng có nhận chuyển không
6|Hàng hóa cần nhiệt độ cố định thì có mang lên tàu bay được không
6|Nhiệt độ ổn định cho hàng hóa trên tàu bay là bao nhiêu
6|Tôi cần nhiệt độ ổn định cho thùng hàng
6|hàng đông lạnh cần nhiệt độ ổn định, có vận chuyển trên tàu bay không
6|cá đông lạnh cần nhiệt độ cố định, vậy có vận chuyển trên tàu bay không
7|Có thể vận chuyển hàng nguy hiểm trên tất cả các tàu bay không
7|Tôi muốn gửi hành lý có vật dụng nguy hiểm
7|Hàng nào bị cấm mang lên tàu bay
7|Hàng nào bị cấm để trong đồ ký gửi
7|tất cả máy bay đều có thể chuyển hàng nguy hiểm hay không
7|Có phải mọi chuyến bay đều chấp nhận hàng nguy hiểm
7|mọi chuyến bay đều nhận vận chuyển hàng nguy hiểm à
7|có phải mọi tàu bay của hãng đều vận chuyển hàng nguy hiểm
7|tất cả tàu bay của hãng đều nhận hàng nguy hiểm có đúng không
7|mọi chuyến bay của hãng đều nhận hàng nguy hiểm à
7|hàng nguy hiểm được vận chuyển trên tất cả các tàu bay có đúng không
7|tôi muốn gửi hàng nguy hiểm trên chuyến bay nào cũng được à
7|chuyến bay nào cũng nhận hàng nguy hiểm à
7|gói hàng có chứa một số vật dụng nguy hiểm thì có thể vận chuyển trên chuyến bay nào cũng được à
7|có phải mọi chuyến bay đều nhận gói hàng có chứa một số vật dụng nguy hiểm à
7|hành lý có vật dụng nguy hiểm thì đi chuyến nào cũng được phải không
7|có phải tất cả các máy bay của hãng đều nhận vận chuyển hàng hóa nguy hiểm
7|có phải tất cả các máy bay đều nhận hàng có vật dụng nguy hiểm
7|máy bay nào cũng chở hàng nguy hiểm đúng không
7|tư trang có vật dụng nguy hiểm thì tôi có thể đi ở mọi chuyến bay đúng không
8|Chấp nhận vận chuyển những loại hàng nguy hiểm nào
8|Những loại hàng nguy hiểm nào có thể mang theo
8|Giới hạn chấp nhận hàng nguy hiểm
8|chuyển được loại hàng nguy hiểm nào
8|chịu chuyển loại hàng nguy hiểm nào
8|những loại hàng nguy hiểm nào có thể được chấp nhận vận chuyển
8|hãng cho phép vận chuyển những hàng nguy hiểm nào
8|hãng chấp nhận vận chuyển loại hàng nguy hiểm nào
8|Bấm móng tay có mang lên máy bay được không
8|Dao kéo có mang theo lên máy bay không
8|Súng đồ chơi có mang theo lên máy bay không
8|Kim may đồ có mang theo lên máy bay không
8|hàng hóa nào bị giới hạn vận chuyển
8|có phải mọi loại hàng hóa đều có thể mang lên máy bay
8|có giới hạn vận chuyển cho loại hàng hóa nào không
8|tôi có thể mang súng đồ chơi lên máy bay không
8|chất dễ cháy thì hãng có nhận vận chuyển hay không
8|chất nổ có mang lên máy bay được không
8|hàng hóa dễ cháy để trong túi sách thì có đưa lên máy bay được không
8|hóa chất có đưa lên máy bay được không
9|Loại hành lý nào không được gửi theo đường hàng hóa
9|Gửi tiền dưới dạng hàng lý theo đường hàng hóa có được không
9|Tôi để tiền trong hành lý
9|Nước hoa có mang lên máy bay
9|Tôi có thể cầm máy ảnh lên tàu bay
9|Tôi mang theo đồng hồ lên máy bay
9|loại nào không được gửi bằng đường hàng hóa
9|loại hàng nào không được gửi bằng đường hàng hóa
9|Những thứ nào không cho phép gửi theo đường hàng hóa
9|Loại hành lý nào không nhận vận chuyển theo đường hàng hóa
9|Loại hành lý nào có thể vận chuyển theo đường hàng hóa
9|Thiết bị máy tính có gửi theo đường hàng hóa không
9|Tiền tôi có thể để trong thùng hàng rồi chuyển theo đường hàng hóa được không
9|Tôi để đồ trang sức trong hàng gửi theo đường hàng hóa thì có làm sao không
9|Đồng hồ có gửi theo đường hàng hóa được không
9|Máy ảnh có gửi theo đường hàng hóa được không
9|Tôi có vài chai rượu muốn gửi theo đường hàng hóa được không
9|Đường hàng hóa có thể nhận vận chuyển những loại hàng nào
9|Các tài sản có giá trị có thể theo đường hàng hóa có được không
9|Hàng dễ vỡ có thể theo đường hàng hóa có được không
10|Hàng hóa có chứa nguyên liệu nguy hiểm có được chấp nhận vận chuyển không
10|Hãng có vận chuyển hàng nguy hiểm không
10|Tôi mang hàng nguy hiểm lên máy bay có được không
10|Có vận chuyển hàng có nguyên liệu nguy hiểm không
10|Nguyên liệu nguy hiểm có vận chuyển không
10|Những loại hàng hóa nào không được chấp nhận vận chuyển
10|Hãng không được chấp nhận vận chuyển những loại hàng hóa nào
10|Nguyên vật liệu nguy hiểm có thể vận chuyển bằng đường hàng không hay không
10|Tôi muốn gửi một số hóa chất là nguyên liệu sản xuất thì có được không
10|Những hàng hóa bị cấm vận chuyển
10|Trên máy bay cấm vận chuyển những hàng hóa nào
10|Hàng nguy hiểm được chấp nhận vận chuyển trên các chuyến bay
10|Hàng có chứa nguyên liệu nguy hiểm có thể xách tay lên máy bay không
10|Nguyên vật liệu dễ cháy có xách tay được không
10|Nguyên vật liệu dễ nỗ có xách tay được không
10|Vật liệu hóa chất có thể gửi theo đường hàng hóa không
10|Tôi có một kiện hàng chứa chất dễ cháy thì có vận chuyển được không
10|Có vận chuyển chất khí hóa lỏng không
10|Có nhận hàng hóa là các vật liệu dễ cháy hay không
10|Những hàng được sản xuất bởi các nguyên liệu nguy hiểm thì có thể gửi được không
11|Có cung cấp kho mát cho hàng mau hỏng không
11|Hàng dễ hỏng cần chế độ làm mát có mang theo được không
11|Bên hãng có kho làm mát hay không
11|Có kho lạnh để trữ hàng hay không
11|Hàng dễ hỏng thì có lưu trong kho hàng được không
11|có kho lạnh cho hàng dễ hỏng không
11|có kho lạnh cho hàng mau hư không
11|Mình muốn vận chuyển hàng đông lạnh, vậy có kho mát để lưu hàng không
11|Bên mình có kho lạnh để lưu hàng hóa không
11|Hãng có kho mát để lưu hàng trong khi chờ trung chuyển chuyến bay không
11|Ở Đà Nẵng có kho mát để lưu trữ hàng đông lạnh không
11|Mình cần chuyển kiện hàng đông lạnh đi Hà Nội, ở Đà Nẵng có kho lạnh để lưu hàng không
11|Những sân bay nào có kho mát, kho lạnh
11|Mình có ít hàng cần bảo quản trong nhiệt độ thấp, bên hãng có kho mát không
11|Nếu chuyến bay bị delay thì hàng dễ hỏng sẽ lưu trữ thế nào
11|Hàng dễ hỏng sẽ lưu trữ thế nào khi chuyến bay bị delay
11|Có kho làm mát để lưu hàng khi chuyến bay bị trễ hay không
11|Khi chuyến bay bị trễ thì có kho mát để lưu hàng hay không
11|Sân bay nào ở Việt Nam có kho trữ hàng dễ hỏng cần giữ mát
11|có kho trữ hàng dễ hỏng cần giữ mát hay không
12|Có chấp nhận hàng nhạy cảm trong lô hàng gom không
12|Tôi muốn gửi hành lý có hàng nhạy cảm vào hàng gom được không
12|Hàng gom có thể có hàng nhạy cảm hay không
12|Mình để hàng nhạy cảm vào lô hàng gom được không
12|Trong hàng nhạy cảm trong hành lý, có thể đặt trong lô hàng gom hay không
12|hàng nhạy cảm để trong hàng chung được không
12|hàng nhạy cảm đặt chung với hàng khác không
12|hàng nhạy cảm có để cùng các hàng khác được không
12|trong lô hàng gom có chấp nhận hàng nhạy cảm hay không
12|tôi có thể gửi súng đồ chơi vào lô hàng gom không
12|tôi có thể gửi chất dễ cháy vào lô hàng gom không
12|tôi có thể gửi chất dễ nổ vào lô hàng gom không
12|Loại hàng nào không thể gửi theo lô hàng gom
12|Dược phẩm có thể gửi trong lô hàng gom không
12|vàng có thể để chung theo lô hàng gom không
12|đồ điện tử có thể vận chuyển chung với hàng gom không
12|hàng ướp bằng đá khô có thể vận chuyển chung với hàng gom không
12|tiền mặt đã được đóng gói, có thể để lẫn vào lô hàng gom không
12|toàn bộ lô hàng gom là hàng nhạy cảm thì có vận chuyển không
12|Có nhận vận chuyển toàn bộ lô hàng gom là hàng nhạy cảm hay không
13|Có vận chuyển hàng nhạy cảm trên tất cả các tàu bay không
13|Tôi muốn vận chuyển hành lý có chứa hàng nhạy cảm thì nên đi máy bay nào
13|Mọi máy bay đều chuyển được hàng nhạy cảm không
13|Chuyến bay nào có vận chuyển hàng nhạy cảm
13|Hàng nhạy cảm có trong hành lý thì nên đi máy bay nào
13|Có phải trên tất cả các tàu bay đều vận chuyển hàng nhạy cảm không
13|Hàng nhạy cảm chỉ được chấp nhận trên những chuyến bay nào
13|Những chuyến bay nào chấp nhận hàng nhạy cảm
13|Hàng ướp bằng đá khô có chấp nhận vận chuyển không
13|Những chuyến bay nào có thể chở quan tài
13|Những chuyến bay nào có thể chở hàng dễ cháy
13|Hàng dễ cháy có thể vận chuyển trên những chuyến bay nào
13|Hàng dễ nổ có thể vận chuyển trên những chuyến bay nào
13|Vũ khí có thể vận chuyển trên các chuyến bay hay không
13|Tôi muốn vận chuyển nguyên vật liệu hóa chất trên tất cả các chuyến bay không
13|Có phải tất cả các chuyến bay đều có thể vận chuyển nguyên vật liệu hóa chất
13|Những chuyến bay nào có nhận hàng dễ cháy nổ
13|Những chuyến bay nào có nhận hàng dễ nổ
13|Động vật sống có thể vận chuyển trên tất cả các chuyến bay hay không
13|Thực phẩm, hoa tươi có thể vận chuyển trên chuyến bay nào
14|Hàng quá khổ và hàng nặng là những loại hàng nào
14|Hành lý vượt quá mức bao nhiêu thì có thể xách tay
14|thế nào là hàng nặng
14|hàng nặng gồm các loại nào
14|kích cỡ, hình dạng hoặc trọng lượng như thế nào là hàng quá khổ
14|hàng có kích thước không xếp gọn được có vận chuyển không
14|hàng nặng trên 150 ký có cho là hàng quá khổ không
14|hàng ký hiệu ohg là gì
14|hàng ký hiệu hea là gì
14|hàng ký hiệu big là gì
14|Hàng quá khổ là những loại hàng nào
14|Hàng nặng là những loại hàng nào
14|Những loại hàng hóa nào được cho là quá khổ
14|Loại hàng hóa như thế nào được cho là hàng nặng
14|Hàng hóa không xếp gọn có thể được xem là hàng quá khổ hay không
14|hàng có trọng lượng từ 150 kg trở lên có bị cho là hàng nặng hay không
14|Hàng có trọng lượng quá bao nhiêu ký thì cho là hàng nặng
14|Gói hàng 10 kg thì có phải là hàng nặng hay không
14|kích cỡ, hình dạng hàng hóa như thế nào là quá khổ
14|hàng hóa có kích cỡ, hình dạng, trọng lượng như thế nào là quá khổ, hàng nặng
15|Tôi có thể gửi hành lý theo đường hàng hóa theo hành trình khác với hành trình ghi trên vé được không
15|Tôi gửi hành lý theo lộ trình không giống vé của tôi thì có được không
15|gửi hành lý theo đường khác đường trên vé được không
15|tôi không lên máy bay nhưng tôi có thể gửi hàng ký gửi được không
15|Có khi nào lô hàng được giao muộn hơn ngày hành khách khởi hành không
15|tôi đi đến thành phố A nhưng gửi hàng ký gửi đến thành phố B có được không
15|hành lý được gửi theo đường hàng hóa có hành trình khác với hành trình ghi trên vé của tôi có được không
15|Tôi muốn gửi hành lý có hành trình khác với trên vé của tôi có được không
15|Vé tôi đi Hà Nội nhưng hành lý gửi theo đường hàng hóa được gửi về Sài Gòn có được không
15|Tôi muốn gửi hành lý theo đường hàng hóa nhưng khác với hành trình ghi trên vé có được không
15|Gửi hành lý đi có hành trình khác với hành trình ghi trên vé của hành khách có được không
15|Đường hàng hóa có nhận hành lý có hành trình khác với chuyến bay hay không
15|Có yêu cầu hành lý phải có hành trình trùng với vé của hành khách không
15|Có yêu cầu hành trình của hành lý phải khớp với vé của hành khách không
15|Tôi có thể gửi hành lý theo hành trình khác với trên vé của tôi có được không
15|Hành trình ghi trên vé có thể khác với hành trình của hành lý được gửi theo đường hàng hóa
15|Nơi đến ghi trên vé của tôi có thể khác với nơi đến của hành lý được gửi hay không
15|Hành khách có thể đi một nơi và hành lý được gửi đến một nơi khác không
15|hành trình được ghi trên vé của tôi khác với hành trình của hành lý tôi mang theo có được không
15|Khi gửi hành lý theo đường hàng hóa, hãng có bắt buộc tôi phải trình vé hay không
16|Tôi có thể sử dụng bao nhiêu đá khô để đóng gói lô hàng của mình trên chuyến bay
16|Đá khô tôi được mang đi tối đa là bao nhiêu
16|Tôi đóng gói hàng mau hỏng với đá khô có được không
16|tổng đá khô trên các khoang là bao nhiêu
16|giới hạn lượng đá khô cho lô hàng là bao nhiêu
16|sử dụng tối đa bao nhiêu ký đá khô để đóng gói lô hàng
16|để đóng gói lô hàng thì tôi được phép sử dụng tối đa bao nhiêu kg đá khô
16|giới hạn lượng đá khô dùng để đóng gói hàng là bao nhiêu
16|Có giới hạn khối lượng đá khô dùng để đóng gói hàng không
16|Tôi sử dụng nhiều đá khô để đóng gói hàng thì có bị cấm hay không
16|Tôi mang theo hàng đông lạnh nên cần đá khô để đóng gói, vậy có quy định gì về cái này không
16|Có quy định gì về việc sử dụng đá khôi để đóng hàng đông lạnh hay không
16|Tôi dùng đá khô để trữ hàng thủy sản khi mang lên máy bay có được không
16|Lô hàng tôi có dùng đá khô để trữ hàng thủy sản, có quy định nào về điều này không
16|Có quy định cụ thể về khối lượng đá khô sử dụng khi đóng gói hàng dễ hỏng không
16|Có quy định gì về việc vận chuyển khối lượng lớn hàng mau hỏng hay không
16|Có quy định gì về việc dùng đá khô để đóng số lượng lớn hàng mau hỏng hay không
16|Trên tàu bay có giới hạn gì về lượng đá khô khi vận chuyển hay không
16|có giới hạn gì về lượng đá khô khi vận chuyển hay không 
16|Tôi có thể dùng tối đa bao nhiêu ký đá khô khi đóng gói hàng dễ hỏng
17|có vận chuyển hàng nặng hay hàng quá khổ không
17|Hàng nặng thì chuyển thế nào
17|Hàng quá khổ thì vận chuyển thế nào
17|nhận hàng quá to không
17|hàng quá cỡ nhận không
17|hàng quá kích thước nhận không
17|Có quy định gì khi vận chuyển hàng nặng hay không
17|Hãng có vận chuyển hàng quá khổ hay không
17|Thủ tục cần thiết để gửi được hàng quá khổ
17|Thủ tục cần thiết để gửi được hàng nặng trên các chuyến bay
17|Hàng quá khổ có thể được vận chuyển hay không
17|Hàng quá tải có thể được vận chuyển hay không
17|Tôi phải làm những thủ tục gì để vận chuyển hàng quá khổ
17|Tôi phải làm những thủ tục gì để vận chuyển hàng nặng
17|Hàng quá tải có thể được vận chuyển không
17|Hàng hóa cồng kềnh có thể gửi trên máy bay hay không
17|Tôi có thể gửi hành lý cồng kềnh không
17|Tôi muốn gửi hàng hóa quá khổ thì phải làm thủ tục gì
17|Tôi muốn gửi hàng có trọng lượng lớn thì phải làm thủ tục gì
17|Tôi muốn gửi hàng có kích thước lớn thì phải làm sao
18|có thể duy trì nhiệt độ âm trên tàu bay được không
18|Máy bay có để nhiệt độ âm hay không
18|máy bay duy trì nhiệt độ dưới 0 độ được không
18|Trên máy bay có lạnh dưới 0 độ không
18|Trên máy bay có để nhiệt độ âm không
18|Tôi có thể sử dụng khí hóa lỏng làm lạnh để đóng gói hàng hóa hay không
18|Tôi có thể sử dụng đá ướt để đóng gói hàng đông lạnh hay không
18|Tôi có thể sử dụng đá khô để đóng gói hàng hóa hay không
18|Nhiệt độ trên máy bay có thể hạ thấp xuống âm độ hay không
18|Tôi mang theo hàng cần phải bảo quản ở nhiệt độ thấp có được không
18|Trên tàu bay có để ở nhiệt độ âm không
18|hàng thủy sản nhưng chưa được ướp lạnh thì có mang lên máy bay được không
18|Tôi muốn mang theo tôm tươi nhưng không dùng các biện pháp trữ lạnh có được không
18|Cá đông lạnh có thể vận chuyển trên khoang máy bay hay không
18|Tôi bị ốm nên nhiệt độ âm tôi sẽ bị phát bệnh, vậy tôi có đi máy bay được không
18|Hàng đông lạnh muốn vận chuyển trên máy bay thì phải làm sao
18|Nhiệt độ âm trên tàu bay thấp nhất là bao nhiêu
18|Trên tàu bay có để nhiệt độ lạnh, dưới 0 độ hay không
18|hàng hóa cần đông lạnh thì phải làm sao
18|Tôi phải làm sao để mang theo hàng đông lạnh
19|bay trực tiếp đến những điểm nào
19|máy bay có thể bay thẳng đến đâu
19|bay thẳng đến được những nơi nào
19|Có bay trực tiếp đến châu âu hay không
19|Có bay trực tiếp đến châu á hay không
19|Có bay trực tiếp đến châu úc hay không
19|Có bay thẳng đến tất cả các sân bay nội địa của việt nam không
